genre,title,year,rating
Adventure,"NeverEnding Story, The",1984,3.6
Adventure,"Hobbit: The Desolation of Smaug, The",2013,3.6
Adventure,"Galaxy Quest",1999,3.6
Adventure,"Finding Dory",2016,3.6
Adventure,"Shrek 2",2004,3.6
Adventure,"First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo)",1996,3.6
Adventure,"Who Framed Roger Rabbit?",1988,3.6
Adventure,"Shrek Forever After (a.k.a. Shrek: The Final Chapter)",2010,3.6
Adventure,"Homeward Bound II: Lost in San Francisco",1996,3.6
Adventure,"Last Starfighter, The",1984,3.6
Adventure,"Inglorious Bastards (Quel maledetto treno blindato)",1978,3.6
Adventure,"Goonies, The",1985,3.6
Adventure,"Mulan",1998,3.6
Adventure,"Puss in Boots",2011,3.6
Adventure,"Treasure Planet",2002,3.6
Adventure,"Man Who Knew Too Much, The",1956,3.6
Adventure,"Final Fantasy VII: Advent Children",2004,3.5
Adventure,"First Blood (Rambo: First Blood)",1982,3.5
Adventure,"Adventures of Buckaroo Banzai Across the 8th Dimension, The",1984,3.5
Adventure,"For Your Eyes Only",1981,3.5
Adventure,"Captain America: The First Avenger",2011,3.5
Adventure,"Meet the Robinsons",2007,3.5
Adventure,"Descent, The",2005,3.5
Adventure,"Heavy Metal",1981,3.5
Adventure,"Dark Crystal, The",1982,3.5
Adventure,"Rumble in the Bronx (Hont faan kui)",1995,3.5
Adventure,"Chronicles of Narnia: Prince Caspian, The",2008,3.5
Adventure,"Spider-Man",2002,3.5
Adventure,"Coco",2017,3.5
Adventure,"Fly Away Home",1996,3.5
Adventure,"Mission: Impossible",1996,3.5
Adventure,"Austin Powers: International Man of Mystery",1997,3.5
Adventure,"Jungle Book, The",1994,3.5
Adventure,"Avengers: Age of Ultron",2015,3.5
Adventure,"Bug's Life, A",1998,3.5
Adventure,"Thor",2011,3.5
Adventure,"Robin Hood",1973,3.5
Adventure,"Iron Man 2",2010,3.5
Adventure,"Pirates of the Caribbean: Dead Man's Chest",2006,3.5
Adventure,"Back to the Future Part II",1989,3.5
Adventure,"The Mummy",2017,3.5
Adventure,"Embrace of the Serpent",2016,3.5
Adventure,"Kingsglaive: Final Fantasy XV",2016,3.5
Adventure,"A Walk in the Woods",2015,3.5
Adventure,"In the Heart of the Sea",2015,3.5
Adventure,"Neon Bull",2015,3.5
Adventure,"Turbo Kid",2015,3.5
Adventure,"Night at the Museum: Secret of the Tomb",2014,3.5
Adventure,"The Expendables 3",2014,3.5
Adventure,"Crystal Fairy & the Magical Cactus and 2012",2013,3.5
Adventure,"Expendables 2, The",2012,3.5
Adventure,"ParaNorman",2012,3.5
Adventure,"DeadHeads",2011,3.5
Adventure,"Ice Age: A Mammoth Christmas",2011,3.5
Adventure,"Mars Needs Moms",2011,3.5
Adventure,"Phineas and Ferb the Movie: Across the 2nd Dimension",2011,3.5
Adventure,"Season of the Witch",2011,3.5
Adventure,"Little Big Soldier (Da bing xiao jiang)",2010,3.5
Adventure,"The Way",2010,3.5
Adventure,"G-Force",2009,3.5
Adventure,"Green Lantern: First Flight",2009,3.5
Adventure,"Race to Witch Mountain",2009,3.5
Adventure,"Watchmen: Tales of the Black Freighter",2009,3.5
Adventure,"Dance of the Dead",2008,3.5
Adventure,"Inkheart",2008,3.5
Adventure,"Meet Dave",2008,3.5
Adventure,"Mutant Chronicles",2008,3.5
Adventure,"Tropic Thunder",2008,3.5
Adventure,"Were the World Mine",2008,3.5
Adventure,"Rogue",2007,3.5
Adventure,"Curious George",2006,3.5
Adventure,"Librarian: Return to King Solomon's Mines, The",2006,3.5
Adventure,"Duma",2005,3.5
Adventure,"Transamerica",2005,3.5
Adventure,"Farscape: The Peacekeeper Wars",2004,3.5
Adventure,"Incident at Loch Ness",2004,3.5
Adventure,"Two Brothers (Deux frères)",2004,3.5
Adventure,"Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón)",2003,3.5
Adventure,"K-19: The Widowmaker",2002,3.5
Adventure,"Spirit: Stallion of the Cimarron",2002,3.5
Adventure,"Baran",2001,3.5
Adventure,"Suriyothai (a.k.a. Legend of Suriyothai, The)",2001,3.5
Adventure,"Himalaya (Himalaya - l'enfance d'un chef)",1999,3.5
Adventure,"Halloweentown",1998,3.5
Adventure,"Man in the Iron Mask, The",1998,3.5
Adventure,"Who Am I? (Wo shi shei)",1998,3.5
Adventure,"Honey, We Shrunk Ourselves",1997,3.5
Adventure,"Alaska",1996,3.5
Adventure,"Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi)",1996,3.5
Adventure,"Day of the Beast, The (Día de la Bestia, El)",1995,3.5
Adventure,"Iron Will",1994,3.5
Adventure,"MacGyver: Lost Treasure of Atlantis",1994,3.5
Adventure,"MacGyver: Trail to Doomsday",1994,3.5
Adventure,"Maverick",1994,3.5
Adventure,"Rescuers Down Under, The",1990,3.5
Adventure,"Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken)",1988,3.5
Adventure,"Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu)",1986,3.5
Adventure,"Commando",1985,3.5
Adventure,"Explorers",1985,3.5
Adventure,"Norte, El",1984,3.5
Adventure,"Philadelphia Experiment, The",1984,3.5
Adventure,"Paradise",1982,3.5
Adventure,"Black Stallion, The",1979,3.5
Adventure,"The Great Train Robbery",1978,3.5
Adventure,"Jabberwocky",1977,3.5
Adventure,"Diamonds Are Forever",1971,3.5
Adventure,"Phantom Tollbooth, The",1970,3.5
Adventure,"Diamond Arm, The (Brilliantovaya ruka)",1968,3.5
Adventure,"Our Man Flint",1965,3.5
Adventure,"Atragon (Kaitei Gunkan)",1963,3.5
Adventure,"Jason and the Argonauts",1963,3.5
Adventure,"Ride the High Country",1962,3.5
Adventure,"Swiss Family Robinson",1960,3.5
Adventure,"Defiant Ones, The",1958,3.5
Adventure,"Old Man and the Sea, The",1958,3.5
Adventure,"Court Jester, The",1956,3.5
Adventure,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)",1956,3.5
Adventure,"Beat the Devil",1953,3.5
Adventure,"Three Musketeers, The",1948,3.5
Adventure,"To Have and Have Not",1944,3.5
Adventure,"Thief of Bagdad, The",1924,3.5
Adventure,"Trip to the Moon, A (Voyage dans la lune, Le)",1902,3.5
Adventure,"True Lies",1994,3.5
Adventure,"GoldenEye",1995,3.5
Adventure,"I, Robot",2004,3.5
Adventure,"Mad Max",1979,3.5
Adventure,"Life Aquatic with Steve Zissou, The",2004,3.5
Adventure,"Bedknobs and Broomsticks",1971,3.5
Adventure,"Thunderball",1965,3.5
Adventure,"Star Trek IV: The Voyage Home",1986,3.5
Adventure,"Ghost and the Darkness, The",1996,3.5
Adventure,"Secret of NIMH, The",1982,3.5
Adventure,"Abyss, The",1989,3.5
Adventure,"Hard Day's Night, A",1964,3.5
Adventure,"The Man from U.N.C.L.E.",2015,3.5
Adventure,"20,000 Leagues Under the Sea",1954,3.5
Adventure,"Team America: World Police",2004,3.5
Adventure,"Star Trek Beyond",2016,3.5
Adventure,"Brave",2012,3.5
Adventure,"Thelma & Louise",1991,3.5
Adventure,"Tarzan",1999,3.5
Adventure,"Quantum of Solace",2008,3.5
Adventure,"Harold and Kumar Go to White Castle",2004,3.5
Adventure,"Big Blue, The (Grand bleu, Le)",1988,3.5
Adventure,"Chitty Chitty Bang Bang",1968,3.5
Adventure,"Romancing the Stone",1984,3.5
Adventure,"Hercules",1997,3.5
Adventure,"Moana",2016,3.5
Adventure,"Sorcerer's Apprentice, The",2010,3.5
Adventure,"James and the Giant Peach",1996,3.4
Adventure,"Escape from New York",1981,3.4
Adventure,"Independence Day (a.k.a. ID4)",1996,3.4
Adventure,"Futurama: Bender's Game",2008,3.4
Adventure,"Tenacious D in The Pick of Destiny",2006,3.4
Adventure,"Spy Who Loved Me, The",1977,3.4
Adventure,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",2005,3.4
Adventure,"Ender's Game",2013,3.4
Adventure,"Horton Hears a Who!",2008,3.4
Adventure,"Pirates of the Caribbean: At World's End",2007,3.4
Adventure,"The Hunger Games",2012,3.4
Adventure,"Dune",1984,3.4
Adventure,"Jumanji",1995,3.4
Adventure,"101 Dalmatians (One Hundred and One Dalmatians)",1961,3.4
Adventure,"Star Wars: Episode III - Revenge of the Sith",2005,3.4
Adventure,"Darjeeling Limited, The",2007,3.4
Adventure,"Over the Hedge",2006,3.4
Adventure,"Seven Years in Tibet",1997,3.4
Adventure,"Lord of the Flies",1990,3.4
Adventure,"Troy",2004,3.4
Adventure,"Holes",2003,3.4
Adventure,"Hitchhiker's Guide to the Galaxy, The",2005,3.4
Adventure,"Warcraft",2016,3.4
Adventure,"Vacation",2015,3.4
Adventure,"The Hobbit: The Battle of the Five Armies",2014,3.4
Adventure,"Bear, The (Ours, L')",1988,3.4
Adventure,"Song of the South",1946,3.4
Adventure,"Titan A.E.",2000,3.4
Adventure,"Live Free or Die Hard",2007,3.4
Adventure,"Die Hard 2",1990,3.4
Adventure,"Spiderwick Chronicles, The",2008,3.4
Adventure,"King Kong",2005,3.4
Adventure,"War, The",1994,3.4
Adventure,"Journey of Natty Gann, The",1985,3.4
Adventure,"Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro)",1979,3.4
Adventure,"Star Trek: Generations",1994,3.4
Adventure,"Madagascar 3: Europe's Most Wanted",2012,3.4
Adventure,"Bolt",2008,3.4
Adventure,"Bourne Identity, The",1988,3.4
Adventure,"Hellboy",2004,3.4
Adventure,"Executive Decision",1996,3.4
Adventure,"Kung Fu Panda 3",2016,3.4
Adventure,"Wolverine, The",2013,3.4
Adventure,"Madagascar",2005,3.4
Adventure,"Zathura",2005,3.4
Adventure,"Nothing to Lose",1997,3.4
Adventure,"Stargate",1994,3.4
Adventure,"Fitzcarraldo",1982,3.4
Adventure,"Incredible Journey, The",1963,3.4
Adventure,"Alice in Wonderland",1951,3.4
Adventure,"Back to the Future Part III",1990,3.4
Adventure,"Bedtime Stories",2008,3.4
Adventure,"Young Sherlock Holmes",1985,3.4
Adventure,"Hook",1991,3.4
Adventure,"Once Upon a Time in China (Wong Fei Hung)",1991,3.4
Adventure,"Transformers: The Movie",1986,3.4
Adventure,"Final Fantasy: The Spirits Within",2001,3.4
Adventure,"Matrix Reloaded, The",2003,3.4
Adventure,"Anastasia",1997,3.4
Adventure,"Atlantis: The Lost Empire",2001,3.3
Adventure,"Tron",1982,3.3
Adventure,"A.I. Artificial Intelligence",2001,3.3
Adventure,"Willow",1988,3.3
Adventure,"The Last Witch Hunter",2015,3.3
Adventure,"Muppets Most Wanted",2014,3.3
Adventure,"Pirates! Band of Misfits, The",2012,3.3
Adventure,"Outlander",2008,3.3
Adventure,"Rescue Dawn",2006,3.3
Adventure,"Dinotopia",2002,3.3
Adventure,"Babylon 5: A Call to Arms",1999,3.3
Adventure,"World Is Not Enough, The",1999,3.3
Adventure,"Adventures of Pinocchio, The",1996,3.3
Adventure,"Amazing Panda Adventure, The",1995,3.3
Adventure,"Black Robe",1991,3.3
Adventure,"Land Before Time, The",1988,3.3
Adventure,"Firewalker",1986,3.3
Adventure,"Ladyhawke",1985,3.3
Adventure,"Condorman",1981,3.3
Adventure,"Muppet Treasure Island",1996,3.3
Adventure,"Licence to Kill",1989,3.3
Adventure,"Adventures in Babysitting",1987,3.3
Adventure,"Kung Fu Panda 2",2011,3.3
Adventure,"Twister",1996,3.3
Adventure,"Hanna",2011,3.3
Adventure,"Hidalgo",2004,3.3
Adventure,"Octopussy",1983,3.3
Adventure,"Thor: The Dark World",2013,3.3
Adventure,"Wonder Woman",2017,3.3
Adventure,"Harold & Kumar Escape from Guantanamo Bay",2008,3.3
Adventure,"Oblivion",2013,3.3
Adventure,"Wages of Fear, The (Salaire de la peur, Le)",1953,3.3
Adventure,"Man of Steel",2013,3.3
Adventure,"Living Daylights, The",1987,3.3
Adventure,"Yellow Submarine",1968,3.3
Adventure,"Book of Eli, The",2010,3.3
Adventure,"Mr. & Mrs. Smith",2005,3.3
Adventure,"Mad Max Beyond Thunderdome",1985,3.3
Adventure,"On Her Majesty's Secret Service",1969,3.3
Adventure,"National Treasure",2004,3.3
Adventure,"Three Musketeers, The",1993,3.3
Adventure,"Star Trek III: The Search for Spock",1984,3.3
Adventure,"Jurassic World",2015,3.3
Adventure,"Conan the Barbarian",1982,3.3
Adventure,"Rocketeer, The",1991,3.3
Adventure,"Jurassic World: Fallen Kingdom",2018,3.2
Adventure,"Home",2015,3.2
Adventure,"Mr. Peabody & Sherman",2014,3.2
Adventure,"Amazing Spider-Man, The",2012,3.2
Adventure,"Machete",2010,3.2
Adventure,"Terminator Salvation",2009,3.2
Adventure,"Ant Bully, The",2006,3.2
Adventure,"Warriors of Heaven and Earth (Tian di ying xiong)",2003,3.2
Adventure,"Escaflowne: The Movie (Escaflowne)",2000,3.2
Adventure,"Surviving the Game",1994,3.2
Adventure,"Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu)",1993,3.2
Adventure,"Quigley Down Under",1990,3.2
Adventure,"Wizard, The",1989,3.2
Adventure,"Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime)",1987,3.2
Adventure,"Mosquito Coast, The",1986,3.2
Adventure,"Runaway Train",1985,3.2
Adventure,"Cloak & Dagger",1984,3.2
Adventure,"Saturn 3",1980,3.2
Adventure,"Robin and Marian",1976,3.2
Adventure,"Unbelievable Adventures of Italians in Russia",1974,3.2
Adventure,"It's a Mad, Mad, Mad, Mad World",1963,3.2
Adventure,"Treasure Island",1950,3.2
Adventure,"Antz",1998,3.2
Adventure,"Tron: Legacy",2010,3.2
Adventure,"Indian in the Cupboard, The",1995,3.2
Adventure,"Pirates of the Caribbean: On Stranger Tides",2011,3.2
Adventure,"Logan's Run",1976,3.2
Adventure,"Hackers",1995,3.2
Adventure,"Death Race",2008,3.2
Adventure,"Towering Inferno, The",1974,3.2
Adventure,"Ice Age 2: The Meltdown",2006,3.2
Adventure,"Land of the Lost",2009,3.2
Adventure,"Once Upon a Time in Mexico",2003,3.2
Adventure,"Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak)",1991,3.2
Adventure,"View to a Kill, A",1985,3.2
Adventure,"Shanghai Knights",2003,3.2
Adventure,"Black Beauty",1994,3.2
Adventure,"Flight of the Navigator",1986,3.2
Adventure,"Paul",2011,3.2
Adventure,"Australia",2008,3.2
Adventure,"New World, The",2005,3.2
Adventure,"Jimmy Neutron: Boy Genius",2001,3.2
Adventure,"Austin Powers: The Spy Who Shagged Me",1999,3.2
Adventure,"Rescuers, The",1977,3.2
Adventure,"Flash Gordon",1980,3.2
Adventure,"All Dogs Go to Heaven 2",1996,3.2
Adventure,"Crocodile Dundee",1986,3.2
Adventure,"Minions",2015,3.2
Adventure,"Cars 2",2011,3.2
Adventure,"Three Musketeers, The",2011,3.2
Adventure,"Robin Hood",2010,3.2
Adventure,"Herbie: Fully Loaded",2005,3.2
Adventure,"Gerry",2002,3.2
Adventure,"The Odyssey",1997,3.2
Adventure,"American Tail, An",1986,3.2
Adventure,"Barbarella",1968,3.2
Adventure,"What's Up, Tiger Lily?",1966,3.2
Adventure,"Gunga Din",1939,3.2
Adventure,"Jay and Silent Bob Strike Back",2001,3.2
Adventure,"Lemony Snicket's A Series of Unfortunate Events",2004,3.2
Adventure,"Star Wars: Episode II - Attack of the Clones",2002,3.2
Adventure,"Starman",1984,3.2
Adventure,"Matrix Revolutions, The",2003,3.2
Adventure,"Shanghai Noon",2000,3.2
Adventure,"War of the Worlds",2005,3.1
Adventure,"Rundown, The",2003,3.1
Adventure,"Bourne Legacy, The",2012,3.1
Adventure,"Polar Express, The",2004,3.1
Adventure,"Far and Away",1992,3.1
Adventure,"Medicine Man",1992,3.1
Adventure,"Death Proof",2007,3.1
Adventure,"Moonraker",1979,3.1
Adventure,"EuroTrip",2004,3.1
Adventure,"Lord of the Rings, The",1978,3.1
Adventure,"Kong: Skull Island",2017,3.1
Adventure,"Star Wars: The Last Jedi",2017,3.1
Adventure,"Rio",2011,3.1
Adventure,"Balto",1995,3.1
Adventure,"Innerspace",1987,3.1
Adventure,"Conan the Destroyer",1984,3.1
Adventure,"Never Say Never Again",1983,3.1
Adventure,"Mummy, The",1999,3.1
Adventure,"Your Highness",2011,3.1
Adventure,"Golden Compass, The",2007,3.1
Adventure,"Dinosaur",2000,3.1
Adventure,"Star Wars: Episode I - The Phantom Menace",1999,3.1
Adventure,"Joy Ride",2001,3.1
Adventure,"Poseidon Adventure, The",1972,3.1
Adventure,"Demolition Man",1993,3.1
Adventure,"Dragonheart",1996,3.1
Adventure,"John Carter",2012,3.1
Adventure,"Oliver & Company",1988,3.1
Adventure,"Mummy Returns, The",2001,3.1
Adventure,"Me, Myself & Irene",2000,3.1
Adventure,"The Legend of Tarzan",2016,3.1
Adventure,"Everest",2015,3.1
Adventure,"Oz the Great and Powerful",2013,3.1
Adventure,"TMNT (Teenage Mutant Ninja Turtles)",2007,3.1
Adventure,"Peter Pan",2003,3.1
Adventure,"Armour of God (Long xiong hu di)",1987,3.1
Adventure,"Superman Returns",2006,3.1
Adventure,"Legend",1985,3.1
Adventure,"Bill & Ted's Bogus Journey",1991,3.1
Adventure,"101 Dalmatians",1996,3.1
Adventure,"X-Men: Apocalypse",2016,3.1
Adventure,"Sahara",2005,3.1
Adventure,"Sisterhood of the Traveling Pants, The",2005,3.1
Adventure,"Tomorrow Never Dies",1997,3.1
Adventure,"Kingsman: The Golden Circle",2017,3.1
Adventure,"Beach, The",2000,3.1
Adventure,"Dumb & Dumber (Dumb and Dumber)",1994,3.1
Adventure,"Spectre",2015,3.1
Adventure,"Expendables, The",2010,3.1
Adventure,"Escape to Witch Mountain",1975,3.1
Adventure,"Day After Tomorrow, The",2004,3.0
Adventure,"Flipper",1996,3.0
Adventure,"Terminator 3: Rise of the Machines",2003,3.0
Adventure,"Star Trek: The Motion Picture",1979,3.0
Adventure,"National Treasure: Book of Secrets",2007,3.0
Adventure,"Borrowers, The",1997,3.0
Adventure,"Lord of the Flies",1963,3.0
Adventure,"Cliffhanger",1993,3.0
Adventure,"Hancock",2008,3.0
Adventure,"Con Air",1997,3.0
Adventure,"Robots",2005,3.0
Adventure,"Shrek the Third",2007,3.0
Adventure,"Broken Arrow",1996,3.0
Adventure,"Robin Hood: Prince of Thieves",1991,3.0
Adventure,"A Wrinkle in Time",2018,3.0
Adventure,"Incredibles 2",2018,3.0
Adventure,"Rampage",2018,3.0
Adventure,"Cars 3",2017,3.0
Adventure,"Power Rangers",2017,3.0
Adventure,"Sword Art Online The Movie: Ordinal Scale",2017,3.0
Adventure,"Pete's Dragon",2016,3.0
Adventure,"Batman vs. Robin",2015,3.0
Adventure,"Last Knights",2015,3.0
Adventure,"Mortdecai",2015,3.0
Adventure,"Shaun the Sheep Movie",2015,3.0
Adventure,"The Good Dinosaur",2015,3.0
Adventure,"The Walk",2015,3.0
Adventure,"Divergent",2014,3.0
Adventure,"Epic",2013,3.0
Adventure,"G.I. Joe: Retaliation",2013,3.0
Adventure,"Iron Man & Hulk: Heroes United",2013,3.0
Adventure,"LEGO Batman: The Movie - DC Heroes Unite",2013,3.0
Adventure,"Planes",2013,3.0
Adventure,"Mirror Mirror",2012,3.0
Adventure,"Gnomeo & Juliet",2011,3.0
Adventure,"Johnny English Reborn",2011,3.0
Adventure,"Monte Carlo",2011,3.0
Adventure,"The Rabbi's Cat (Le chat du rabbin)",2011,3.0
Adventure,"Losers, The",2010,3.0
Adventure,"Space Battleship Yamato",2010,3.0
Adventure,"Doctor Who: Planet of the Dead",2009,3.0
Adventure,"Hunt For Gollum, The",2009,3.0
Adventure,"Planet 51",2009,3.0
Adventure,"Teenage Mutant Ninja Turtles: Turtles Forever",2009,3.0
Adventure,"Jumper",2008,3.0
Adventure,"Nim's Island",2008,3.0
Adventure,"Tale of Despereaux, The",2008,3.0
Adventure,"Aqua Teen Hunger Force Colon Movie Film for Theaters",2007,3.0
Adventure,"Highlander: The Search for Vengeance",2007,3.0
Adventure,"Last Legion, The",2007,3.0
Adventure,"Last Mimzy, The",2007,3.0
Adventure,"Spider-Man 3",2007,3.0
Adventure,"Eight Below",2006,3.0
Adventure,"Guardian, The",2006,3.0
Adventure,"Open Season",2006,3.0
Adventure,"Casanova",2005,3.0
Adventure,"Charlie and the Chocolate Factory",2005,3.0
Adventure,"Earthsea (Legend of Earthsea)",2004,3.0
Adventure,"Godzilla: Final Wars (Gojira: Fainaru uôzu)",2004,3.0
Adventure,"SpongeBob SquarePants Movie, The",2004,3.0
Adventure,"Brother Bear",2003,3.0
Adventure,"Snow Walker, The",2003,3.0
Adventure,"In This World",2002,3.0
Adventure,"Order, The",2001,3.0
Adventure,"Digimon: The Movie",2000,3.0
Adventure,"Little Vampire, The",2000,3.0
Adventure,"Plunkett & MaCleane",1999,3.0
Adventure,"Lion King II: Simba's Pride, The",1998,3.0
Adventure,"Merlin",1998,3.0
Adventure,"Edge, The",1997,3.0
Adventure,"Bushwhacked",1995,3.0
Adventure,"Cutthroat Island",1995,3.0
Adventure,"Lassie",1994,3.0
Adventure,"We're Back! A Dinosaur's Story",1993,3.0
Adventure,"Hudson Hawk",1991,3.0
Adventure,"Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen)",1990,3.0
Adventure,"Heaven and Earth (Ten to Chi to)",1990,3.0
Adventure,"Mountains of the Moon",1990,3.0
Adventure,"White Hunter, Black Heart",1990,3.0
Adventure,"Erik the Viking",1989,3.0
Adventure,"Return of the Musketeers, The",1989,3.0
Adventure,"New Adventures of Pippi Longstocking, The",1988,3.0
Adventure,"Neo Tokyo",1987,3.0
Adventure,"Sign of Four, The",1987,3.0
Adventure,"Biggles",1986,3.0
Adventure,"Emerald Forest, The",1985,3.0
Adventure,"Ewoks: The Battle for Endor",1985,3.0
Adventure,"Flesh & Blood",1985,3.0
Adventure,"Return to Oz",1985,3.0
Adventure,"Bounty, The",1984,3.0
Adventure,"BMX Bandits",1983,3.0
Adventure,"Bronco Billy",1980,3.0
Adventure,"Sinbad and the Eye of the Tiger",1977,3.0
Adventure,"Wind and the Lion, The",1975,3.0
Adventure,"Return of the One-Armed Swordsman",1969,3.0
Adventure,"Charlie, the Lonesome Cougar",1967,3.0
Adventure,"Batman",1966,3.0
Adventure,"Samurai Assassin (Samurai)",1965,3.0
Adventure,"Hatari!",1962,3.0
Adventure,"In Search of the Castaways",1962,3.0
Adventure,"El Cid",1961,3.0
Adventure,"Mothra (Mosura)",1961,3.0
Adventure,"Voyage to the Bottom of the Sea",1961,3.0
Adventure,"Davy Crockett, King of the Wild Frontier",1955,3.0
Adventure,"Mogambo",1953,3.0
Adventure,"Crimson Pirate, The",1952,3.0
Adventure,"Scaramouche",1952,3.0
Adventure,"Captain Horatio Hornblower R.N.",1951,3.0
Adventure,"King Solomon's Mines",1950,3.0
Adventure,"Northwest Passage",1940,3.0
Adventure,"Thief of Bagdad, The",1940,3.0
